CustomerID,MonetaryValue,Frequency,LastInvoiceDate,Recency,R_Quartile,F_Quartile,M_Quartile,RFM_Score,Segment
15983.0,1475.02,4,2011-11-17 17:34:00,21,4,4,4,444,Loyal Customers
15984.0,2837.67,10,2011-12-07 12:16:00,2,5,5,5,555,Champions
15985.0,1142.42,2,2011-08-08 16:31:00,122,2,3,4,234,At Risk
15986.0,168.12,1,2011-11-09 15:17:00,29,4,2,1,421,421
15987.0,1451.28,7,2011-11-27 15:38:00,11,5,5,4,554,Champions
15988.0,158.03,1,2011-11-20 13:23:00,18,4,2,1,421,421
15990.0,792.11,2,2011-10-26 15:58:00,43,3,3,3,333,Potential Loyalists
15992.0,41.989999999999995,1,2011-12-06 11:00:00,3,5,2,1,521,Promising
15993.0,2788.87,7,2011-12-01 10:45:00,8,5,5,5,555,Champions
15994.0,427.07,1,2011-10-16 12:28:00,54,3,2,2,322,About to Sleep
15996.0,1060.68,6,2011-09-12 15:14:00,87,2,5,4,254,254
15998.0,3089.97,5,2011-11-03 12:45:00,36,3,4,5,345,Loyal Customers
16000.0,12393.7,3,2011-12-07 12:17:00,2,5,4,5,545,Champions
16003.0,2735.37,5,2011-11-10 09:57:00,29,4,4,5,445,Champions
16005.0,615.39,4,2011-11-27 13:47:00,11,5,4,3,543,Loyal Customers
16006.0,101.4,1,2011-05-12 13:12:00,210,1,2,1,121,Hibernating
16007.0,1701.94,4,2011-10-23 11:05:00,47,3,4,4,344,Loyal Customers
16008.0,478.78,3,2011-11-16 10:32:00,23,4,4,2,442,Potential Loyalists
16009.0,992.71,4,2011-11-17 16:51:00,21,4,4,4,444,Loyal Customers
16010.0,407.5,3,2011-04-08 10:14:00,245,1,4,2,142,142
16011.0,3362.71,16,2011-12-01 16:31:00,7,5,5,5,555,Champions
16012.0,1415.29,3,2011-11-04 13:25:00,34,3,4,4,344,Loyal Customers
16013.0,37130.6,47,2011-12-06 10:36:00,3,5,5,5,555,Champions
16014.0,662.38,3,2011-11-02 12:04:00,37,3,4,3,343,343
16015.0,705.1,3,2011-12-06 10:58:00,3,5,4,3,543,Loyal Customers
16016.0,1508.76,8,2011-12-06 14:35:00,2,5,5,4,554,Champions
16017.0,211.88,1,2011-10-23 12:56:00,46,3,2,1,321,Need Attention
16018.0,408.90000000000003,2,2011-10-31 14:13:00,38,3,3,2,332,About to Sleep
16019.0,3786.2400000000002,9,2011-10-24 11:51:00,46,3,5,5,355,Loyal Customers
16020.0,851.01,3,2011-11-23 11:18:00,16,4,4,3,443,443
16022.0,628.28,1,2011-03-24 13:16:00,259,1,2,3,123,At Risk
16023.0,719.81,3,2011-10-24 16:34:00,45,3,4,3,343,343
16024.0,245.96,1,2011-11-27 13:26:00,11,5,2,1,521,Promising
16025.0,439.65999999999997,1,2011-11-10 11:45:00,29,4,2,2,422,New Customers
16026.0,236.09,1,2011-10-27 13:53:00,42,3,2,1,321,Need Attention
16027.0,934.62,6,2011-09-09 10:47:00,91,2,5,4,254,254
16029.0,72882.09,62,2011-11-01 10:27:00,38,3,5,5,355,Loyal Customers
16030.0,331.24,1,2011-02-03 11:28:00,309,1,2,2,122,At Risk
16031.0,548.94,2,2011-09-08 13:07:00,91,2,3,3,233,At Risk
16033.0,8816.4,20,2011-12-04 12:44:00,5,5,5,5,555,Champions
16034.0,437.7,3,2011-05-27 16:17:00,195,1,4,2,142,142
16036.0,758.92,2,2011-09-13 14:53:00,86,2,3,3,233,At Risk
16037.0,855.02,3,2011-03-15 09:13:00,269,1,4,3,143,At Risk
16038.0,471.78000000000003,3,2011-12-02 12:40:00,7,5,4,2,542,Potential Loyalists
16040.0,1313.55,3,2011-10-05 13:47:00,64,3,4,4,344,Loyal Customers
16041.0,3166.4,3,2011-11-09 12:25:00,30,4,4,5,445,Champions
16042.0,1197.27,5,2011-11-17 17:50:00,21,4,4,4,444,Loyal Customers
16043.0,773.99,4,2011-11-02 12:50:00,37,3,4,3,343,343
16045.0,1340.7,4,2011-08-12 12:41:00,119,2,4,4,244,At Risk
16048.0,256.44,2,2010-12-01 15:28:00,372,1,3,2,132,At Risk
16049.0,1111.79,3,2011-10-30 13:19:00,39,3,4,4,344,Loyal Customers
16050.0,137.9,1,2011-06-19 11:44:00,173,2,2,1,221,Need Attention
16052.0,362.06,1,2011-10-16 15:13:00,53,3,2,2,322,About to Sleep
16053.0,1511.95,2,2011-11-07 11:21:00,32,4,3,4,434,434
16054.0,783.9,1,2011-07-17 13:08:00,144,2,2,3,223,At Risk
16055.0,134.8,1,2011-05-03 09:26:00,220,1,2,1,121,Hibernating
16056.0,664.85,1,2011-10-25 15:19:00,44,3,2,3,323,Potential Loyalists
16057.0,2263.12,7,2011-11-23 15:23:00,15,4,5,5,455,Champions
16059.0,1459.8600000000001,6,2011-10-05 09:56:00,65,3,5,4,354,Loyal Customers
16062.0,1153.62,4,2011-11-30 12:15:00,9,5,4,4,544,Champions
16063.0,335.32,1,2011-03-24 14:56:00,259,1,2,2,122,At Risk
16065.0,372.09,1,2010-12-09 13:03:00,364,1,2,2,122,At Risk
16066.0,1521.87,5,2011-11-23 11:54:00,16,4,4,4,444,Loyal Customers
16070.0,852.15,2,2011-11-17 15:50:00,21,4,3,3,433,Potential Loyalists
16071.0,326.24,1,2011-10-26 11:14:00,44,3,2,2,322,About to Sleep
16072.0,584.3199999999999,1,2011-02-24 14:32:00,287,1,2,3,123,At Risk
16073.0,122.39999999999999,1,2011-02-15 15:41:00,296,1,2,1,121,Hibernating
16076.0,2234.73,10,2011-12-06 14:59:00,2,5,5,5,555,Champions
16078.0,79.2,1,2011-03-01 09:47:00,283,1,2,1,121,Hibernating
16079.0,1352.0,3,2011-11-23 12:48:00,16,4,4,4,444,Loyal Customers
16080.0,217.16,2,2011-09-19 10:42:00,81,2,3,1,231,Need Attention
16081.0,2806.9,5,2011-10-14 13:06:00,55,3,4,5,345,Loyal Customers
16083.0,1317.62,2,2011-08-31 10:47:00,100,2,3,4,234,At Risk
16084.0,436.18,1,2011-02-13 16:05:00,298,1,2,2,122,At Risk
16085.0,981.51,5,2011-11-16 13:24:00,22,4,4,4,444,Loyal Customers
16086.0,1121.39,5,2011-10-11 13:09:00,58,3,4,4,344,Loyal Customers
16091.0,315.06,2,2011-07-08 08:45:00,154,2,3,2,232,232
16092.0,817.86,3,2011-08-17 10:46:00,114,2,4,3,243,At Risk
16093.0,17.0,1,2011-08-25 11:09:00,106,2,2,1,221,Need Attention
16094.0,1078.23,4,2011-11-28 12:45:00,11,5,4,4,544,Champions
16096.0,320.62,1,2011-03-20 13:38:00,263,1,2,2,122,At Risk
16097.0,185.04999999999998,1,2011-04-13 13:47:00,239,1,2,1,121,Hibernating
16098.0,2005.63,7,2011-09-13 09:59:00,87,2,5,4,254,254
16099.0,731.9,3,2011-10-20 13:13:00,49,3,4,3,343,343
16101.0,1290.7,1,2011-09-30 10:18:00,70,3,2,4,324,324
16102.0,1842.14,3,2011-10-28 13:19:00,41,3,4,4,344,Loyal Customers
16103.0,1429.64,6,2011-12-02 14:16:00,6,5,5,4,554,Champions
16104.0,302.36,1,2011-10-09 10:23:00,61,3,2,2,322,About to Sleep
16105.0,336.96,1,2011-04-05 10:13:00,248,1,2,2,122,At Risk
16106.0,108.38,1,2011-10-05 10:37:00,65,3,2,1,321,Need Attention
16107.0,3204.1600000000003,7,2011-11-22 09:40:00,17,4,5,5,455,Champions
16108.0,842.5,1,2011-09-16 11:48:00,84,2,2,3,223,At Risk
16109.0,611.88,2,2011-05-05 09:17:00,218,1,3,3,133,133
16110.0,1337.48,3,2011-10-25 14:35:00,44,3,4,4,344,Loyal Customers
16112.0,195.73999999999998,4,2011-07-19 14:28:00,142,2,4,1,241,Need Attention
16113.0,161.38,1,2011-06-09 16:16:00,182,1,2,1,121,Hibernating
16114.0,135.75000000000003,1,2011-06-22 10:13:00,170,2,2,1,221,Need Attention
16115.0,1667.97,8,2011-11-30 11:32:00,9,5,5,4,554,Champions
16116.0,612.78,1,2011-05-12 12:01:00,211,1,2,3,123,At Risk
16117.0,232.21,1,2011-06-03 11:42:00,189,1,2,1,121,Hibernating
16119.0,423.36,2,2011-12-01 15:11:00,7,5,3,2,532,Potential Loyalists
16120.0,1309.14,4,2011-10-11 14:22:00,58,3,4,4,344,Loyal Customers
16121.0,867.11,2,2011-10-13 12:59:00,56,3,3,3,333,Potential Loyalists
16122.0,684.4200000000001,4,2011-09-27 15:34:00,72,2,4,3,243,At Risk
16123.0,307.78,1,2011-10-19 09:18:00,51,3,2,2,322,About to Sleep
16124.0,249.0,1,2011-01-26 14:45:00,316,1,2,2,122,At Risk
16125.0,289.35,1,2010-12-07 15:48:00,366,1,2,2,122,At Risk
16126.0,6287.77,4,2011-11-10 16:03:00,28,4,4,5,445,Champions
16127.0,656.25,1,2011-10-31 13:58:00,38,3,2,3,323,Potential Loyalists
16128.0,1880.22,5,2011-11-22 11:14:00,17,4,4,4,444,Loyal Customers
16131.0,3506.54,6,2011-10-19 11:53:00,51,3,5,5,355,Loyal Customers
16133.0,14589.04,33,2011-12-06 11:24:00,3,5,5,5,555,Champions
16134.0,618.09,2,2011-11-18 10:05:00,21,4,3,3,433,Potential Loyalists
16135.0,517.55,1,2011-03-22 12:30:00,262,1,2,3,123,At Risk
16136.0,709.38,3,2011-10-11 09:10:00,59,3,4,3,343,343
16139.0,635.41,3,2011-11-21 08:37:00,18,4,4,3,443,443
16140.0,725.18,2,2011-10-05 12:15:00,65,3,3,3,333,Potential Loyalists
16141.0,620.4,1,2011-09-12 13:11:00,87,2,2,3,223,At Risk
16142.0,535.34,1,2011-04-04 10:16:00,249,1,2,3,123,At Risk
16143.0,2424.94,6,2011-12-06 14:13:00,2,5,5,5,555,Champions
16144.0,175.2,1,2011-04-07 10:09:00,246,1,2,1,121,Hibernating
16145.0,3799.4900000000002,11,2011-12-01 10:33:00,8,5,5,5,555,Champions
16146.0,734.13,3,2011-07-05 14:20:00,156,2,4,3,243,At Risk
16147.0,375.0,1,2011-07-29 09:57:00,133,2,2,2,222,At Risk
16148.0,76.32000000000001,1,2011-02-16 14:01:00,295,1,2,1,121,Hibernating
16149.0,280.52,2,2011-12-05 11:29:00,4,5,3,2,532,Potential Loyalists
16150.0,2053.02,5,2011-10-28 12:39:00,42,3,4,5,345,Loyal Customers
16152.0,1829.04,1,2011-03-16 09:47:00,268,1,2,4,124,124
16153.0,1824.23,5,2011-10-21 10:50:00,49,3,4,4,344,Loyal Customers
16156.0,3122.04,9,2011-12-01 12:42:00,8,5,5,5,555,Champions
16157.0,656.69,3,2011-11-24 11:41:00,15,4,4,3,443,443
16159.0,348.2,1,2011-03-03 12:27:00,281,1,2,2,122,At Risk
16160.0,1025.44,2,2011-10-05 14:19:00,64,3,3,4,334,334
16161.0,5575.56,19,2011-12-08 12:10:00,1,5,5,5,555,Champions
16162.0,37.4,1,2011-04-01 15:03:00,251,1,2,1,121,Hibernating
16163.0,856.6,2,2011-04-21 15:15:00,231,1,3,3,133,133
16164.0,822.48,3,2011-11-22 15:04:00,16,4,4,3,443,443
16168.0,3787.6,27,2011-11-29 12:45:00,10,5,5,5,555,Champions
16169.0,1822.97,4,2011-12-01 15:28:00,7,5,4,4,544,Champions
16170.0,1885.05,6,2011-10-20 08:21:00,50,3,5,4,354,Loyal Customers
16171.0,73.2,1,2011-10-11 14:51:00,58,3,2,1,321,Need Attention
16172.0,1140.21,5,2011-09-05 13:22:00,94,2,4,4,244,At Risk
16173.0,1418.32,6,2011-11-24 10:53:00,15,4,5,4,454,Champions
16174.0,1009.5500000000001,3,2011-08-05 13:26:00,125,2,4,4,244,At Risk
16175.0,1037.59,4,2011-09-06 14:32:00,93,2,4,4,244,At Risk
16177.0,331.95,1,2011-10-20 12:57:00,49,3,2,2,322,About to Sleep
16178.0,197.9,1,2011-07-24 16:05:00,137,2,2,1,221,Need Attention
16179.0,215.83,1,2011-10-10 09:41:00,60,3,2,1,321,Need Attention
16180.0,10254.18,8,2011-08-31 16:28:00,99,2,5,5,255,255
16181.0,305.54,1,2011-09-27 13:38:00,72,2,2,2,222,At Risk
16182.0,6617.65,4,2011-09-28 13:23:00,71,3,4,5,345,Loyal Customers
16183.0,338.71000000000004,1,2011-10-03 14:59:00,66,3,2,2,322,About to Sleep
16184.0,1158.79,6,2011-10-06 17:43:00,63,3,5,4,354,Loyal Customers
16185.0,529.41,2,2011-11-23 09:41:00,16,4,3,3,433,Potential Loyalists
16186.0,4006.94,12,2011-11-17 12:43:00,22,4,5,5,455,Champions
16187.0,6911.4400000000005,15,2011-11-08 09:50:00,31,4,5,5,455,Champions
16188.0,981.86,4,2011-10-26 12:19:00,44,3,4,4,344,Loyal Customers
16189.0,215.48,2,2011-11-24 11:47:00,15,4,3,1,431,Potential Loyalists
16190.0,215.08,1,2011-10-30 15:59:00,39,3,2,1,321,Need Attention
16191.0,5180.52,13,2011-12-07 11:26:00,2,5,5,5,555,Champions
16193.0,314.45,1,2011-04-17 11:45:00,236,1,2,2,122,At Risk
16198.0,400.68100000000004,1,2011-09-25 14:58:00,74,2,2,2,222,At Risk
16200.0,1080.6200000000001,2,2011-12-05 14:40:00,3,5,3,4,534,534
16201.0,1863.47,4,2011-12-06 16:02:00,2,5,4,4,544,Champions
16202.0,365.27,1,2010-12-14 10:43:00,360,1,2,2,122,At Risk
16203.0,592.9,4,2011-10-12 12:31:00,58,3,4,3,343,343
16204.0,405.71,1,2011-11-16 13:40:00,22,4,2,2,422,New Customers
16205.0,754.78,4,2011-11-09 09:32:00,30,4,4,3,443,443
16206.0,537.0600000000001,4,2011-10-16 10:41:00,54,3,4,3,343,343
16207.0,394.38,1,2011-11-14 13:51:00,24,4,2,2,422,New Customers
16208.0,664.26,2,2011-10-26 11:36:00,44,3,3,3,333,Potential Loyalists
16209.0,2262.62,5,2011-09-12 11:58:00,88,2,4,5,245,245
16210.0,21076.3,17,2011-12-08 12:36:00,1,5,5,5,555,Champions
16211.0,547.02,1,2011-09-12 12:11:00,88,2,2,3,223,At Risk
16212.0,690.34,2,2011-11-20 13:00:00,18,4,3,3,433,Potential Loyalists
16213.0,159.0,1,2011-09-22 10:03:00,78,2,2,1,221,Need Attention
16214.0,1062.75,3,2011-06-22 11:30:00,170,2,4,4,244,At Risk
16215.0,242.35,1,2011-09-20 10:18:00,80,2,2,1,221,Need Attention
16216.0,914.9300000000001,1,2011-03-17 15:34:00,266,1,2,3,123,At Risk
16217.0,304.25,2,2011-04-18 13:31:00,234,1,3,2,132,At Risk
16218.0,3084.68,7,2011-11-10 09:59:00,29,4,5,5,455,Champions
16221.0,864.86,3,2011-11-03 11:43:00,36,3,4,3,343,343
16222.0,846.72,1,2011-01-25 13:38:00,317,1,2,3,123,At Risk
16224.0,1295.3,4,2011-10-13 17:51:00,56,3,4,4,344,Loyal Customers
16225.0,1096.32,5,2011-10-26 08:30:00,44,3,4,4,344,Loyal Customers
16226.0,255.12,3,2011-05-20 14:41:00,202,1,4,2,142,142
16227.0,314.22,1,2011-04-28 13:33:00,224,1,2,2,122,At Risk
16229.0,1010.6,2,2011-09-13 17:16:00,86,2,3,4,234,At Risk
16230.0,542.03,2,2011-06-03 10:06:00,189,1,3,3,133,133
16232.0,990.88,4,2011-10-27 12:16:00,43,3,4,4,344,Loyal Customers
16233.0,536.6800000000001,3,2011-09-29 17:27:00,70,3,4,3,343,343
16235.0,857.31,4,2011-10-30 10:56:00,40,3,4,3,343,343
16236.0,432.2,1,2011-09-22 14:10:00,77,2,2,2,222,At Risk
16239.0,414.2,2,2011-10-14 08:29:00,56,3,3,2,332,About to Sleep
16240.0,3718.8,2,2011-11-15 14:30:00,23,4,3,5,435,Loyal Customers
16241.0,2607.87,13,2011-11-30 11:08:00,9,5,5,5,555,Champions
16242.0,3603.21,7,2011-12-01 15:12:00,7,5,5,5,555,Champions
16243.0,409.1,2,2011-11-06 12:32:00,33,3,3,2,332,About to Sleep
16244.0,1522.75,2,2011-05-12 10:18:00,211,1,3,4,134,At Risk
16245.0,1413.66,3,2011-11-16 10:14:00,23,4,4,4,444,Loyal Customers
16247.0,114.56,1,2011-06-22 14:23:00,169,2,2,1,221,Need Attention
16248.0,152.94,1,2011-10-09 11:32:00,61,3,2,1,321,Need Attention
16249.0,1800.07,5,2011-10-18 10:07:00,52,3,4,4,344,Loyal Customers
16250.0,389.44,2,2011-03-23 15:07:00,260,1,3,2,132,At Risk
16253.0,3683.86,2,2011-10-04 09:09:00,66,3,3,5,335,Loyal Customers
16255.0,2619.91,8,2011-11-23 12:40:00,16,4,5,5,455,Champions
16256.0,752.4300000000001,1,2011-03-18 12:18:00,266,1,2,3,123,At Risk
16257.0,21.95,1,2011-06-16 10:11:00,176,2,2,1,221,Need Attention
16258.0,5203.51,5,2011-10-25 13:30:00,44,3,4,5,345,Loyal Customers
16260.0,1035.45,1,2011-10-20 09:40:00,50,3,2,4,324,324
16261.0,746.83,4,2011-11-22 17:23:00,16,4,4,3,443,443
16265.0,5347.0,9,2011-11-30 16:41:00,8,5,5,5,555,Champions
16266.0,861.89,7,2011-09-27 12:08:00,73,2,5,3,253,At Risk
16268.0,617.65,2,2011-09-29 18:30:00,70,3,3,3,333,Potential Loyalists
16270.0,1141.24,1,2010-12-21 14:26:00,352,1,2,4,124,124
16271.0,1414.24,4,2011-11-24 12:12:00,15,4,4,4,444,Loyal Customers
16272.0,411.7,1,2011-08-15 10:54:00,116,2,2,2,222,At Risk
16274.0,337.75,1,2010-12-01 15:35:00,372,1,2,2,122,At Risk
16275.0,559.87,1,2011-05-27 12:41:00,196,1,2,3,123,At Risk
16276.0,810.6000000000001,1,2011-06-16 09:34:00,176,2,2,3,223,At Risk
16278.0,566.38,1,2011-08-31 17:12:00,99,2,2,3,223,At Risk
16279.0,1509.58,3,2011-11-18 15:00:00,20,4,4,4,444,Loyal Customers
16281.0,2062.06,1,2011-09-28 14:57:00,71,3,2,5,325,325
16282.0,168.3,1,2011-01-04 11:42:00,339,1,2,1,121,Hibernating
16283.0,1569.11,5,2011-12-04 12:08:00,5,5,4,4,544,Champions
16284.0,823.97,2,2011-11-08 16:12:00,30,4,3,3,433,Potential Loyalists
16287.0,142.5,1,2011-06-23 09:08:00,169,2,2,1,221,Need Attention
16292.0,302.25,1,2011-08-10 12:24:00,121,2,2,2,222,At Risk
16293.0,2248.9900000000002,10,2011-11-18 09:58:00,21,4,5,5,455,Champions
16295.0,1328.55,4,2011-11-30 08:17:00,9,5,4,4,544,Champions
16297.0,301.9,1,2011-03-16 08:29:00,268,1,2,2,122,At Risk
16298.0,598.2,3,2011-11-17 11:59:00,22,4,4,3,443,443
16302.0,233.22,1,2011-08-05 09:44:00,126,2,2,1,221,Need Attention
16303.0,5360.63,3,2011-11-14 10:49:00,25,4,4,5,445,Champions
16305.0,361.21999999999997,1,2011-07-24 12:18:00,138,2,2,2,222,At Risk
16306.0,632.27,6,2011-05-10 12:12:00,213,1,5,3,153,153
16308.0,2560.0,4,2011-11-02 11:24:00,37,3,4,5,345,Loyal Customers
16309.0,706.57,2,2011-08-25 15:35:00,105,2,3,3,233,At Risk
16311.0,616.26,2,2011-11-22 08:54:00,17,4,3,3,433,Potential Loyalists
16313.0,274.15000000000003,2,2011-12-06 13:02:00,2,5,3,2,532,Potential Loyalists
16315.0,226.37,1,2011-01-13 11:57:00,330,1,2,1,121,Hibernating
16316.0,2938.91,8,2011-10-06 13:48:00,63,3,5,5,355,Loyal Customers
16317.0,1341.65,3,2011-08-12 12:46:00,119,2,4,4,244,At Risk
16318.0,328.15,1,2011-11-04 13:05:00,34,3,2,2,322,About to Sleep
16319.0,404.40000000000003,1,2011-05-06 11:27:00,217,1,2,2,122,At Risk
16320.0,1038.46,2,2011-06-20 15:25:00,171,2,3,4,234,At Risk
16321.0,373.65000000000003,5,2011-09-28 14:55:00,71,3,4,2,342,Potential Loyalists
16322.0,326.75,2,2011-12-08 15:41:00,0,5,3,2,532,Potential Loyalists
16323.0,207.50000000000003,1,2011-05-27 14:48:00,195,1,2,1,121,Hibernating
16324.0,428.68,3,2011-08-03 12:58:00,127,2,4,2,242,242
16325.0,594.24,3,2011-10-24 08:48:00,46,3,4,3,343,343
16326.0,3110.96,14,2011-12-04 10:11:00,5,5,5,5,555,Champions
16327.0,3813.62,6,2011-11-25 13:23:00,13,5,5,5,555,Champions
16330.0,251.91,3,2011-11-22 12:24:00,17,4,4,2,442,Potential Loyalists
16332.0,1593.2,7,2011-11-11 14:22:00,27,4,5,4,454,Champions
16333.0,26626.8,22,2011-12-02 12:19:00,7,5,5,5,555,Champions
16337.0,151.05,1,2011-11-03 10:03:00,36,3,2,1,321,Need Attention
16338.0,214.79999999999998,1,2011-07-05 13:56:00,156,2,2,1,221,Need Attention
16339.0,109.95,1,2011-02-28 13:41:00,283,1,2,1,121,Hibernating
16340.0,549.07,1,2011-08-24 14:53:00,106,2,2,3,223,At Risk
16341.0,1971.87,4,2011-11-15 09:12:00,24,4,4,4,444,Loyal Customers
16342.0,322.41,4,2011-09-25 14:36:00,74,2,4,2,242,242
16343.0,370.47999999999996,2,2011-11-23 17:45:00,15,4,3,2,432,Potential Loyalists
16344.0,101.10000000000001,1,2011-07-04 15:50:00,157,2,2,1,221,Need Attention
16345.0,575.41,1,2011-10-26 16:03:00,43,3,2,3,323,Potential Loyalists
16347.0,887.65,2,2011-11-28 13:14:00,10,5,3,3,533,Potential Loyalists
16348.0,1467.11,7,2011-11-07 15:44:00,31,4,5,4,454,Champions
16349.0,53.5,1,2011-02-22 12:40:00,290,1,2,1,121,Hibernating
16350.0,1116.47,4,2011-11-18 15:53:00,20,4,4,4,444,Loyal Customers
16351.0,153.9,1,2011-01-11 10:26:00,332,1,2,1,121,Hibernating
16352.0,494.44,2,2011-11-22 10:32:00,17,4,3,3,433,Potential Loyalists
16353.0,6675.71,23,2011-12-06 12:23:00,3,5,5,5,555,Champions
16354.0,395.8,2,2011-10-07 14:28:00,62,3,3,2,332,About to Sleep
16356.0,211.77,3,2011-05-26 11:51:00,197,1,4,1,141,Hibernating
16357.0,658.88,3,2011-11-06 16:04:00,32,4,4,3,443,443
16358.0,2027.5,4,2011-12-08 15:09:00,0,5,4,4,544,Champions
16359.0,1750.92,9,2011-12-02 17:04:00,6,5,5,4,554,Champions
16360.0,3512.53,6,2011-12-05 12:16:00,4,5,5,5,555,Champions
16361.0,896.66,4,2011-11-30 12:32:00,9,5,4,3,543,Loyal Customers
16362.0,734.77,5,2011-11-07 13:01:00,31,4,4,3,443,443
16363.0,109.36000000000001,1,2011-10-17 14:14:00,52,3,2,1,321,Need Attention
16364.0,707.04,2,2011-11-28 11:27:00,11,5,3,3,533,Potential Loyalists
16365.0,1540.42,9,2011-11-22 11:24:00,17,4,5,4,454,Champions
16366.0,327.3,1,2011-11-21 08:19:00,18,4,2,2,422,New Customers
16367.0,804.49,2,2011-11-02 13:13:00,36,3,3,3,333,Potential Loyalists
16368.0,497.43,2,2011-12-07 13:12:00,1,5,3,3,533,Potential Loyalists
16369.0,1551.58,3,2011-11-21 16:25:00,17,4,4,4,444,Loyal Customers
16370.0,1320.56,4,2011-09-18 15:55:00,81,2,4,4,244,At Risk
16372.0,367.93,2,2011-11-06 13:08:00,32,4,3,2,432,Potential Loyalists
16374.0,465.08,2,2011-10-04 15:21:00,65,3,3,2,332,About to Sleep
16376.0,987.01,2,2011-12-01 11:38:00,8,5,3,4,534,534
16377.0,676.2,1,2011-03-17 15:41:00,266,1,2,3,123,At Risk
16378.0,362.95,3,2011-04-06 15:07:00,246,1,4,2,142,142
16379.0,2157.4,4,2011-12-05 15:38:00,3,5,4,5,545,Champions
16380.0,1780.59,1,2011-10-09 15:40:00,60,3,2,4,324,324
16383.0,668.36,2,2011-09-26 12:45:00,74,2,3,3,233,At Risk
16384.0,584.5,2,2011-09-11 11:19:00,89,2,3,3,233,At Risk
16385.0,555.89,3,2011-10-10 13:12:00,59,3,4,3,343,343
16386.0,317.2,2,2011-11-11 12:28:00,28,4,3,2,432,Potential Loyalists
16387.0,94.36,1,2011-01-21 11:34:00,322,1,2,1,121,Hibernating
16389.0,1382.07,4,2011-10-17 14:41:00,52,3,4,4,344,Loyal Customers
16392.0,221.19,1,2011-03-15 12:11:00,269,1,2,1,121,Hibernating
16393.0,3046.21,13,2011-12-07 12:51:00,1,5,5,5,555,Champions
16394.0,1555.34,5,2011-10-14 09:48:00,56,3,4,4,344,Loyal Customers
16395.0,1486.9,5,2011-10-10 12:50:00,60,3,4,4,344,Loyal Customers
16398.0,1705.8,2,2011-07-08 15:16:00,153,2,3,4,234,At Risk
16399.0,406.77,2,2011-11-20 16:12:00,18,4,3,2,432,Potential Loyalists
16400.0,303.93,1,2011-09-06 12:27:00,94,2,2,2,222,At Risk
16401.0,4098.32,12,2011-12-08 18:15:00,0,5,5,5,555,Champions
16402.0,299.6,2,2011-03-20 12:25:00,264,1,3,2,132,At Risk
16403.0,177.5,1,2011-01-31 13:39:00,311,1,2,1,121,Hibernating
16404.0,443.05,1,2011-09-30 14:55:00,69,3,2,2,322,About to Sleep
16405.0,167.25,2,2011-02-10 15:24:00,301,1,3,1,131,Hibernating
16406.0,163.07,1,2011-11-21 11:57:00,18,4,2,1,421,421
16407.0,2126.93,10,2011-11-27 11:05:00,12,5,5,5,555,Champions
16409.0,2028.88,5,2011-11-03 16:45:00,35,3,4,4,344,Loyal Customers
16411.0,214.65,2,2011-11-20 13:23:00,18,4,3,1,431,Potential Loyalists
16412.0,151.83,1,2011-10-17 12:35:00,53,3,2,1,321,Need Attention
16413.0,262.2,1,2011-10-14 12:08:00,56,3,2,2,322,About to Sleep
16414.0,126.25,2,2011-11-18 09:42:00,21,4,3,1,431,Potential Loyalists
16415.0,210.35,1,2011-10-26 13:35:00,43,3,2,1,321,Need Attention
16416.0,1051.4,3,2011-11-13 12:50:00,26,4,4,4,444,Loyal Customers
16418.0,675.27,3,2011-10-26 12:39:00,44,3,4,3,343,343
16419.0,972.23,6,2011-08-19 12:33:00,112,2,5,4,254,254
16422.0,34684.4,51,2011-11-22 14:00:00,16,4,5,5,455,Champions
16423.0,346.12,1,2011-11-15 09:21:00,24,4,2,2,422,New Customers
16424.0,133.56,1,2011-06-01 13:40:00,190,1,2,1,121,Hibernating
16425.0,302.7,1,2011-02-10 14:30:00,301,1,2,2,122,At Risk
16426.0,1908.25,10,2011-12-07 14:01:00,1,5,5,4,554,Champions
16427.0,241.06,2,2011-03-21 17:10:00,262,1,3,1,131,Hibernating
16429.0,284.55,1,2011-08-25 13:54:00,105,2,2,2,222,At Risk
16430.0,300.85,1,2011-10-13 14:47:00,56,3,2,2,322,About to Sleep
16431.0,642.81,3,2011-05-10 14:09:00,212,1,4,3,143,At Risk
16432.0,287.4,1,2011-10-06 13:59:00,63,3,2,2,322,About to Sleep
16433.0,184.26,1,2011-11-11 14:09:00,27,4,2,1,421,421
16434.0,1522.25,7,2011-11-10 14:28:00,28,4,5,4,454,Champions
16438.0,798.35,5,2011-12-04 10:51:00,5,5,4,3,543,Loyal Customers
16440.0,3640.67,5,2011-12-02 12:02:00,7,5,4,5,545,Champions
16441.0,381.2,2,2011-10-03 17:48:00,66,3,3,2,332,About to Sleep
16442.0,616.79,3,2011-12-08 11:43:00,1,5,4,3,543,Loyal Customers
16444.0,654.67,4,2011-10-24 13:50:00,45,3,4,3,343,343
16445.0,230.51,1,2011-11-06 12:32:00,33,3,2,1,321,Need Attention
16446.0,168472.5,2,2011-12-09 09:15:00,0,5,3,5,535,535
16447.0,259.01,1,2011-07-27 12:45:00,135,2,2,2,222,At Risk
16448.0,188.89000000000001,1,2011-05-25 16:28:00,197,1,2,1,121,Hibernating
16449.0,707.69,2,2011-05-26 10:25:00,197,1,3,3,133,133
